Date,City,pm2.5,pm10,no2,so2,co,o3
2025-09-20,Dewas,65,108,60,18,0.86,36
2025-09-21,Bhopal,128,172,61,13,0.89,46
2025-09-21,Indore,141,211,36,11,0.98,25
2025-09-21,Gwalior,65,169,27,19,1.95,43
2025-09-21,Jabalpur,63,155,41,20,1.57,52
2025-09-21,Ujjain,186,237,46,26,0.75,47
2025-09-21,Satna,156,240,47,18,1.57,56
2025-09-21,Sagar,126,216,61,29,0.64,58
2025-09-21,Dewas,217,276,22,13,1.18,59
2025-09-22,Bhopal,140,248,63,13,1.67,38
2025-09-22,Indore,101,197,20,11,1.85,52
2025-09-22,Gwalior,113,170,27,28,0.79,31
2025-09-22,Jabalpur,121,182,69,15,0.73,33
2025-09-22,Ujjain,70,112,35,21,0.99,28
2025-09-22,Satna,207,255,60,23,1.48,59
2025-09-22,Sagar,211,325,36,13,0.86,20
2025-09-22,Dewas,61,140,68,14,0.71,36
2025-09-23,Bhopal,172,253,55,17,0.5,36
2025-09-23,Indore,213,255,60,16,1.27,33
2025-09-23,Gwalior,196,303,36,10,1.52,41
2025-09-23,Jabalpur,73,121,38,18,1.16,50
2025-09-23,Ujjain,100,202,32,26,1.86,33
2025-09-23,Satna,171,248,57,28,1.86,44
2025-09-23,Sagar,106,202,50,28,0.69,41
2025-09-23,Dewas,155,255,39,17,0.97,56
2025-09-24,Bhopal,185,293,30,12,0.86,37
2025-09-24,Indore,138,256,47,20,0.76,51
2025-09-24,Gwalior,106,222,50,20,1.29,22
2025-09-24,Jabalpur,127,231,59,11,1.4,51
2025-09-24,Ujjain,88,200,23,22,0.59,36
2025-09-24,Satna,106,173,57,22,0.53,42
2025-09-24,Sagar,189,288,36,19,1.69,51
2025-09-24,Dewas,191,298,55,16,0.86,49
2025-09-25,Bhopal,199,277,50,12,1.03,31
2025-09-25,Indore,86,198,69,19,1.14,23
2025-09-25,Gwalior,193,311,55,29,1.81,54
2025-09-25,Jabalpur,115,224,54,16,1.74,59
2025-09-25,Ujjain,167,266,55,28,1.61,50
2025-09-25,Satna,196,306,45,25,0.54,44
2025-09-25,Sagar,201,241,31,26,1.58,28
2025-09-25,Dewas,203,300,44,26,0.81,43
2025-09-26,Bhopal,129,169,20,14,1.08,50
2025-09-26,Indore,79,152,23,20,0.9,46
2025-09-26,Gwalior,81,199,46,15,1.57,24
2025-09-26,Jabalpur,212,299,40,19,1.32,47
2025-09-26,Ujjain,198,267,29,24,1.18,52
2025-09-26,Satna,138,243,62,10,0.8,46
2025-09-26,Sagar,212,278,20,28,1.16,46
2025-09-26,Dewas,109,186,49,22,0.58,42
2025-09-27,Bhopal,118,158,49,20,1.66,20
2025-09-27,Indore,121,235,49,29,1.1,41
2025-09-27,Gwalior,218,308,31,11,1.23,53
2025-09-27,Jabalpur,173,233,30,26,1.8,51
2025-09-27,Ujjain,133,230,49,15,1.54,49
2025-09-27,Satna,74,172,30,27,0.95,49
2025-09-27,Sagar,172,265,24,27,1.95,53
2025-09-27,Dewas,120,236,55,15,1.57,29
2025-09-28,Bhopal,142,216,62,20,1.91,59
2025-09-28,Indore,135,227,34,20,0.81,56
2025-09-28,Gwalior,103,155,63,23,0.56,23
2025-09-28,Jabalpur,131,202,50,26,1.62,58
2025-09-28,Ujjain,204,248,32,17,1.76,21
2025-09-28,Satna,79,166,56,28,1.24,47
2025-09-28,Sagar,149,219,59,23,1.87,21
2025-09-28,Dewas,143,195,64,19,1.94,46
2025-09-29,Bhopal,90,170,45,12,1.87,25
2025-09-29,Indore,167,220,49,21,1.48,35
2025-09-29,Gwalior,143,219,60,11,1.87,25
2025-09-29,Jabalpur,87,145,55,19,0.84,41
2025-09-29,Ujjain,112,216,38,29,1.08,44
2025-09-29,Satna,72,177,67,25,1.05,55
2025-09-29,Sagar,165,223,55,12,0.95,41
2025-09-29,Dewas,135,224,40,13,1.23,59
2025-09-30,Bhopal,162,224,54,24,1.19,39
2025-09-30,Indore,191,300,27,15,1.26,55
2025-09-30,Gwalior,180,270,58,21,1.67,31
2025-09-30,Jabalpur,96,146,35,18,1.76,22
2025-09-30,Ujjain,170,283,40,27,0.6,25
2025-09-30,Satna,133,194,24,19,1.12,27
2025-09-30,Sagar,74,190,47,20,1.53,30
2025-09-30,Dewas,187,303,37,25,1.23,42
2025-10-01,Bhopal,94,174,32,11,0.65,24
2025-10-01,Indore,72,119,21,18,1.07,26
2025-10-01,Gwalior,109,190,32,29,1.75,26
2025-10-01,Jabalpur,121,195,67,16,0.68,33
2025-10-01,Ujjain,93,174,58,19,1.63,56
2025-10-01,Satna,187,253,30,18,1.34,52
2025-10-01,Sagar,145,259,52,27,1.78,51
2025-10-01,Dewas,201,246,23,22,1.3,37
2025-10-02,Bhopal,85,133,40,26,0.54,37
2025-10-02,Indore,207,286,64,15,0.97,53
2025-10-02,Gwalior,199,301,32,10,0.89,55
2025-10-02,Jabalpur,96,178,29,24,0.78,49
2025-10-02,Ujjain,173,282,21,13,0.9,33
2025-10-02,Satna,134,227,32,26,0.99,21
2025-10-02,Sagar,202,304,22,27,1.95,25
2025-10-02,Dewas,92,192,57,17,1.15,50
2025-10-03,Bhopal,188,233,21,21,1.72,29
2025-10-03,Indore,127,168,68,23,0.7,59
2025-10-03,Gwalior,181,276,43,14,0.56,38
2025-10-03,Jabalpur,101,157,36,28,1.04,45
2025-10-03,Ujjain,71,122,55,29,0.92,39
2025-10-03,Satna,191,239,55,27,1.68,59
2025-10-03,Sagar,86,166,63,21,0.92,47
2025-10-03,Dewas,194,245,26,28,0.84,22
2025-10-04,Bhopal,60,162,63,28,0.96,31
2025-10-04,Indore,183,228,65,21,1.86,52
2025-10-04,Gwalior,73,150,47,28,1.9,38
2025-10-04,Jabalpur,165,236,37,16,1.9,44
2025-10-04,Ujjain,200,266,57,23,0.8,52
2025-10-04,Satna,120,233,29,24,0.68,42
2025-10-04,Sagar,169,219,69,14,0.74,35
2025-10-04,Dewas,164,269,68,24,0.57,23
2025-10-05,Bhopal,128,213,35,24,0.78,52
2025-10-05,Indore,145,262,37,10,0.99,30
2025-10-05,Gwalior,215,316,66,29,1.58,21
2025-10-05,Jabalpur,77,137,57,13,1.52,38
2025-10-05,Ujjain,130,199,47,18,0.5,52
2025-10-05,Satna,151,203,66,10,0.59,26
2025-10-05,Sagar,117,183,50,12,1.26,31
2025-10-05,Dewas,75,135,54,29,0.67,59
2025-10-06,Bhopal,211,268,37,20,0.51,37
2025-10-06,Indore,198,296,43,19,1.32,55
2025-10-06,Gwalior,81,199,27,21,0.94,21
2025-10-06,Jabalpur,124,221,59,29,1.74,41
2025-10-06,Ujjain,75,137,65,17,0.91,21
2025-10-06,Satna,80,174,42,19,0.54,50
2025-10-06,Sagar,148,215,32,22,1.43,31
2025-10-06,Dewas,179,251,36,17,0.71,40
2025-10-07,Bhopal,116,187,21,19,0.83,50
2025-10-07,Indore,76,176,39,21,1.5,44
2025-10-07,Gwalior,174,283,26,19,1.87,55
2025-10-07,Jabalpur,66,106,37,28,1.11,27
2025-10-07,Ujjain,83,124,67,23,1.76,37
2025-10-07,Satna,82,144,67,24,0.51,44
2025-10-07,Sagar,83,128,31,16,1.89,39
2025-10-07,Dewas,108,190,69,21,0.86,39
2025-10-08,Bhopal,126,167,37,29,1.57,28
2025-10-08,Indore,218,303,67,17,0.72,21
2025-10-08,Gwalior,205,260,47,18,1.02,53
2025-10-08,Jabalpur,112,186,35,16,0.59,23
2025-10-08,Ujjain,185,296,64,25,1.89,34
2025-10-08,Satna,212,321,41,23,0.61,28
2025-10-08,Sagar,120,215,36,14,1.37,45
2025-10-08,Dewas,170,264,34,29,1.45,32
2025-10-09,Bhopal,140,214,67,10,0.51,28
2025-10-09,Indore,174,283,35,10,1.87,54
2025-10-09,Gwalior,73,187,56,28,1.37,32
2025-10-09,Jabalpur,145,214,43,27,1.37,24
2025-10-09,Ujjain,146,258,54,19,1.75,20
2025-10-09,Satna,147,223,33,20,1.74,42
2025-10-09,Sagar,72,123,59,19,1.39,49
2025-10-09,Dewas,211,323,36,10,0.99,26
2025-10-10,Bhopal,157,224,60,23,1.91,32
2025-10-10,Indore,80,180,41,11,1.43,37
2025-10-10,Gwalior,137,207,68,21,0.56,34
2025-10-10,Jabalpur,191,257,55,15,1.77,39
2025-10-10,Ujjain,163,234,36,25,1.86,37
2025-10-10,Satna,195,283,55,27,1.31,47
2025-10-10,Sagar,108,164,41,16,1.24,42
2025-10-10,Dewas,158,227,50,14,1.6,24
2025-10-11,Bhopal,217,332,46,21,0.65,39
2025-10-11,Indore,184,256,44,20,0.96,54
2025-10-11,Gwalior,159,220,31,26,0.75,48
2025-10-11,Jabalpur,163,221,34,16,1.58,55
2025-10-11,Ujjain,121,221,20,16,0.93,28
2025-10-11,Satna,171,229,34,18,1.81,21
2025-10-11,Sagar,216,315,35,12,1.04,49
2025-10-11,Dewas,183,293,41,18,0.99,28
2025-10-12,Bhopal,183,244,68,23,1.0,25
2025-10-12,Indore,216,309,20,23,1.95,35
2025-10-12,Gwalior,98,166,28,25,1.32,38
2025-10-12,Jabalpur,83,130,39,13,1.35,51
2025-10-12,Ujjain,92,177,55,27,1.09,55
2025-10-12,Satna,218,281,30,16,1.21,27
2025-10-12,Sagar,161,248,53,14,1.1,45
2025-10-12,Dewas,180,282,37,23,1.02,58
2025-10-13,Bhopal,165,269,33,15,0.83,27
2025-10-13,Indore,171,230,36,19,1.6,36
2025-10-13,Gwalior,167,248,27,16,1.79,22
2025-10-13,Jabalpur,214,313,41,13,0.92,44
2025-10-13,Ujjain,67,134,38,24,1.43,51
2025-10-13,Satna,134,191,32,28,0.72,27
2025-10-13,Sagar,83,127,60,12,0.68,32
2025-10-13,Dewas,195,307,64,14,2.0,45
2025-10-14,Bhopal,63,113,40,11,0.51,35
2025-10-14,Indore,104,191,67,27,1.21,56
2025-10-14,Gwalior,153,246,64,16,0.95,50
2025-10-14,Jabalpur,144,240,55,23,0.95,46
2025-10-14,Ujjain,103,214,34,26,0.86,56
2025-10-14,Satna,67,108,43,11,1.77,20
2025-10-14,Sagar,135,203,65,15,1.15,52
2025-10-14,Dewas,72,156,32,21,1.63,52
2025-10-15,Bhopal,64,137,59,17,1.13,20
2025-10-15,Indore,134,198,34,15,0.77,39
2025-10-15,Gwalior,151,222,45,28,1.85,29
2025-10-15,Jabalpur,181,276,21,22,1.41,21
2025-10-15,Ujjain,219,321,31,18,0.97,39
2025-10-15,Satna,185,227,54,27,0.66,27
2025-10-15,Sagar,117,210,50,15,1.24,41
2025-10-15,Dewas,168,212,41,12,0.52,42
2025-10-16,Bhopal,94,190,39,29,1.28,30
2025-10-16,Indore,201,274,57,13,0.89,57
2025-10-16,Gwalior,69,160,52,20,1.21,48
2025-10-16,Jabalpur,118,231,43,26,0.51,47
2025-10-16,Ujjain,109,204,60,13,1.76,39
2025-10-16,Satna,144,203,69,25,0.84,40
2025-10-16,Sagar,95,199,43,16,1.63,35
2025-10-16,Dewas,99,154,31,15,1.48,36
2025-10-17,Bhopal,184,236,50,22,1.38,21
2025-10-17,Indore,123,227,49,23,1.28,56
2025-10-17,Gwalior,141,239,29,22,1.52,43
2025-10-17,Jabalpur,91,166,36,19,1.92,34
2025-10-17,Ujjain,172,257,62,17,0.58,20
2025-10-17,Satna,76,134,34,22,1.59,24
2025-10-17,Sagar,120,224,39,11,1.91,28
2025-10-17,Dewas,199,251,61,29,0.57,29
2025-10-18,Bhopal,67,128,43,29,0.99,55
2025-10-18,Indore,108,202,62,25,1.71,39
2025-10-18,Gwalior,90,145,55,13,1.24,23
2025-10-18,Jabalpur,148,188,23,12,1.43,55
2025-10-18,Ujjain,62,138,60,19,1.72,21
2025-10-18,Satna,77,168,52,23,1.65,36
2025-10-18,Sagar,176,220,55,12,1.26,53
2025-10-18,Dewas,124,224,38,11,1.3,35
2025-10-19,Bhopal,60,130,44,16,1.73,42
2025-10-19,Indore,153,240,47,23,0.52,50
2025-10-19,Gwalior,144,209,39,27,1.41,32
2025-10-19,Jabalpur,101,180,24,14,1.7,41
2025-10-19,Ujjain,164,268,44,16,1.65,43
2025-10-19,Satna,143,199,35,13,0.71,22
2025-10-19,Sagar,67,137,25,26,1.1,41
2025-10-19,Dewas,179,248,54,28,0.75,29
2025-10-20,Bhopal,107,154,24,10,0.79,57
2025-10-20,Indore,213,332,32,26,0.53,50
2025-10-20,Gwalior,60,156,30,12,0.57,33
2025-10-20,Jabalpur,191,286,23,18,1.15,34
2025-10-20,Ujjain,218,298,36,26,1.48,46
2025-10-20,Satna,175,252,46,16,1.17,46
2025-10-20,Sagar,103,185,38,12,0.87,26
2025-10-20,Dewas,132,193,26,28,1.19,25
2025-10-21,Bhopal,79,152,48,27,0.74,28
2025-10-21,Indore,61,180,41,22,1.39,45
2025-10-21,Gwalior,131,200,65,15,1.29,27
2025-10-21,Jabalpur,185,275,40,21,1.46,41
2025-10-21,Ujjain,133,186,34,25,0.73,52
2025-10-21,Satna,120,218,22,28,0.99,57
2025-10-21,Sagar,108,212,53,24,0.61,49
2025-10-21,Dewas,106,209,42,13,1.35,30
2025-10-22,Bhopal,215,263,44,12,0.51,26
2025-10-22,Indore,60,107,62,15,1.49,20
2025-10-22,Gwalior,127,174,66,11,1.06,30
2025-10-22,Jabalpur,147,196,29,24,1.23,55
2025-10-22,Ujjain,112,159,53,24,1.97,40
2025-10-22,Satna,149,196,55,11,1.26,32
2025-10-22,Sagar,214,266,66,23,1.12,50
2025-10-22,Dewas,164,265,30,21,1.86,23
2025-10-23,Bhopal,118,161,55,27,1.73,24
2025-10-23,Indore,155,260,59,13,1.26,48
2025-10-23,Gwalior,88,131,63,27,1.37,45
2025-10-23,Jabalpur,79,161,47,24,1.14,43
2025-10-23,Ujjain,92,176,44,15,1.86,45
2025-10-23,Satna,154,270,29,26,0.8,47
2025-10-23,Sagar,212,284,59,24,1.17,45
2025-10-23,Dewas,98,180,58,15,1.78,24
2025-10-24,Bhopal,198,292,25,22,1.35,57
2025-10-24,Indore,185,248,47,17,1.98,24
2025-10-24,Gwalior,160,202,60,29,1.6,50
2025-10-24,Jabalpur,218,312,49,10,1.17,49
2025-10-24,Ujjain,174,281,41,27,0.68,40
2025-10-24,Satna,91,146,46,13,1.91,22
2025-10-24,Sagar,216,269,59,22,0.68,41
2025-10-24,Dewas,77,195,33,24,1.29,36
2025-10-25,Bhopal,143,194,56,18,1.75,35
2025-10-25,Indore,71,189,38,14,1.02,21
2025-10-25,Gwalior,134,252,64,22,1.64,20
2025-10-25,Jabalpur,119,160,58,28,1.93,30
2025-10-25,Ujjain,104,223,50,14,1.75,44
2025-10-25,Satna,163,278,33,23,1.18,58
2025-10-25,Sagar,143,248,64,14,1.86,29
2025-10-25,Dewas,118,219,29,11,1.11,40
2025-10-26,Bhopal,187,263,65,26,1.83,45
2025-10-26,Indore,95,204,69,21,1.49,39
2025-10-26,Gwalior,202,313,21,29,0.9,22
2025-10-26,Jabalpur,142,190,55,28,1.83,36
2025-10-26,Ujjain,103,175,52,23,0.77,49
2025-10-26,Satna,105,220,25,21,0.88,45
2025-10-26,Sagar,161,233,64,21,1.9,59
2025-10-26,Dewas,191,288,67,25,1.88,32
2025-10-27,Bhopal,116,167,69,29,1.3,33
2025-10-27,Indore,119,219,40,15,0.98,27
2025-10-27,Gwalior,219,277,60,17,1.09,41
2025-10-27,Jabalpur,148,235,56,16,1.15,20
2025-10-27,Ujjain,182,269,23,18,1.61,21
2025-10-27,Satna,193,288,63,24,0.62,30
2025-10-27,Sagar,158,245,44,28,1.57,31
2025-10-27,Dewas,117,163,30,11,1.25,38
2025-10-28,Bhopal,78,158,25,14,1.12,33
2025-10-28,Indore,162,225,52,12,1.4,36
2025-10-28,Gwalior,165,244,39,11,0.55,36
2025-10-28,Jabalpur,82,184,28,20,0.87,58
2025-10-28,Ujjain,209,308,45,26,1.56,33
2025-10-28,Satna,78,153,38,25,0.68,46
2025-10-28,Sagar,156,235,40,29,1.35,26
2025-10-28,Dewas,148,199,35,13,1.54,35
2025-10-29,Bhopal,62,136,34,18,0.97,41
2025-10-29,Indore,119,202,68,28,0.65,53
2025-10-29,Gwalior,192,241,47,19,0.57,43
2025-10-29,Jabalpur,138,214,40,11,1.72,43
2025-10-29,Ujjain,213,261,69,18,0.71,27
2025-10-29,Satna,137,197,58,11,1.57,49
2025-10-29,Sagar,123,180,55,16,1.15,37
2025-10-29,Dewas,159,208,58,10,1.3,43
2025-10-30,Bhopal,152,268,36,20,1.04,26
2025-10-30,Indore,135,177,21,12,0.91,32
2025-10-30,Gwalior,91,196,43,12,1.65,42
2025-10-30,Jabalpur,207,315,68,13,1.82,28
2025-10-30,Ujjain,148,242,53,28,1.4,24
2025-10-30,Satna,169,257,40,19,0.6,56
2025-10-30,Sagar,85,193,28,22,1.87,52
2025-10-30,Dewas,141,236,54,16,1.46,45
2025-10-31,Bhopal,116,219,40,23,1.46,38
2025-10-31,Indore,136,196,62,18,1.17,53
2025-10-31,Gwalior,128,181,25,24,1.05,58
2025-10-31,Jabalpur,211,260,34,29,1.79,45
2025-10-31,Ujjain,66,117,45,14,1.18,35
2025-10-31,Satna,133,237,49,12,1.61,32
2025-10-31,Sagar,191,309,69,25,1.86,59
2025-10-31,Dewas,98,146,33,28,1.05,53
2025-11-01,Bhopal,123,174,68,14,0.64,43
2025-11-01,Indore,168,228,60,12,1.13,55
2025-11-01,Gwalior,98,150,24,23,1.18,20
2025-11-01,Jabalpur,175,279,52,10,1.81,40
2025-11-01,Ujjain,216,283,41,13,1.31,42
2025-11-01,Satna,99,201,51,27,1.02,28
2025-11-01,Sagar,135,189,49,13,0.62,30
2025-11-01,Dewas,98,169,25,13,1.01,51
2025-11-02,Bhopal,189,262,22,16,1.06,55
2025-11-02,Indore,143,242,58,11,1.56,56
2025-11-02,Gwalior,141,191,36,12,1.41,39
2025-11-02,Jabalpur,80,149,63,19,1.83,33
2025-11-02,Ujjain,71,182,39,19,1.76,44
2025-11-02,Satna,210,319,25,12,1.66,30
2025-11-02,Sagar,73,179,54,15,1.22,20
2025-11-02,Dewas,183,255,67,21,1.37,58
2025-11-03,Bhopal,180,295,35,10,1.84,55
2025-11-03,Indore,211,260,20,20,1.75,57
2025-11-03,Gwalior,108,154,49,27,0.66,44
2025-11-03,Jabalpur,135,244,32,29,1.6,45
2025-11-03,Ujjain,110,229,27,15,1.02,25
2025-11-03,Satna,200,261,63,18,1.98,45
2025-11-03,Sagar,96,167,56,27,1.26,38
2025-11-03,Dewas,183,255,68,22,1.93,33
2025-11-04,Bhopal,109,214,48,12,0.72,32
2025-11-04,Indore,170,239,20,15,0.62,43
2025-11-04,Gwalior,111,207,44,20,0.7,21
2025-11-04,Jabalpur,98,149,35,27,1.61,35
2025-11-04,Ujjain,117,160,49,21,1.9,23
2025-11-04,Satna,69,174,68,19,1.66,58
2025-11-04,Sagar,162,219,68,15,1.08,28
2025-11-04,Dewas,179,226,42,12,0.83,49
2025-11-05,Bhopal,66,138,35,21,0.82,46
2025-11-05,Indore,149,225,60,16,0.82,36
2025-11-05,Gwalior,93,141,23,20,1.08,55
2025-11-05,Jabalpur,163,279,24,24,1.29,34
2025-11-05,Ujjain,165,225,21,25,1.89,44
2025-11-05,Satna,210,324,40,22,1.16,43
2025-11-05,Sagar,86,176,65,15,1.05,39
2025-11-05,Dewas,209,289,29,13,1.79,33
2025-11-06,Bhopal,108,168,59,26,1.55,23
2025-11-06,Indore,78,144,33,19,1.18,41
2025-11-06,Gwalior,106,203,31,11,1.02,58
2025-11-06,Jabalpur,154,257,56,29,0.69,26
2025-11-06,Ujjain,167,208,21,10,0.53,51
2025-11-06,Satna,163,211,47,18,1.9,52
2025-11-06,Sagar,145,218,53,28,1.36,28
2025-11-06,Dewas,61,119,54,16,1.56,40
2025-11-07,Bhopal,111,206,23,28,0.65,32
2025-11-07,Indore,184,295,35,12,1.44,46
2025-11-07,Gwalior,164,271,59,27,0.79,49
2025-11-07,Jabalpur,125,225,63,12,0.75,24
2025-11-07,Ujjain,182,259,67,22,1.04,46
2025-11-07,Satna,118,207,23,22,0.76,34
2025-11-07,Sagar,161,251,43,10,1.96,26
2025-11-07,Dewas,80,159,48,29,1.62,30
2025-11-08,Bhopal,143,216,36,10,0.96,42
2025-11-08,Indore,213,280,52,17,1.72,44
2025-11-08,Gwalior,144,214,29,14,1.23,39
2025-11-08,Jabalpur,174,287,30,25,1.64,49
2025-11-08,Ujjain,105,164,22,22,0.53,41
2025-11-08,Satna,142,259,26,28,0.77,49
2025-11-08,Sagar,88,173,69,25,1.28,34
2025-11-08,Dewas,80,131,32,24,1.61,55
2025-11-09,Bhopal,63,109,69,13,1.51,52
2025-11-09,Indore,151,251,41,11,1.12,42
2025-11-09,Gwalior,199,301,59,20,0.62,41
2025-11-09,Jabalpur,86,202,64,15,1.64,28
2025-11-09,Ujjain,135,184,32,11,1.5,28
2025-11-09,Satna,147,197,37,22,1.93,35
2025-11-09,Sagar,115,194,65,22,1.31,54
2025-11-09,Dewas,195,309,51,10,1.22,57
2025-11-10,Bhopal,172,262,21,11,0.52,26
2025-11-10,Indore,124,234,29,21,1.51,51
2025-11-10,Gwalior,77,124,27,23,0.99,36
2025-11-10,Jabalpur,116,199,68,28,1.03,42
2025-11-10,Ujjain,144,189,27,14,1.21,27
2025-11-10,Satna,219,298,54,19,0.55,42
2025-11-10,Sagar,199,242,57,25,0.69,40
2025-11-10,Dewas,175,228,60,12,1.71,54
2025-11-11,Bhopal,66,172,29,12,1.87,31
2025-11-11,Indore,68,126,38,29,1.37,53
2025-11-11,Gwalior,89,171,61,20,0.83,40
2025-11-11,Jabalpur,107,204,49,15,1.04,44
2025-11-11,Ujjain,192,306,65,26,1.65,24
2025-11-11,Satna,174,240,60,24,0.58,30
2025-11-11,Sagar,102,162,69,20,1.56,28
2025-11-11,Dewas,123,208,30,12,1.41,33
2025-11-12,Bhopal,64,111,67,16,0.7,51
2025-11-12,Indore,60,112,52,22,0.66,58
2025-11-12,Gwalior,203,320,31,12,1.87,40
2025-11-12,Jabalpur,133,189,63,28,0.76,22
2025-11-12,Ujjain,64,162,40,24,1.5,50
2025-11-12,Satna,159,199,25,15,0.92,47
2025-11-12,Sagar,198,306,23,12,1.8,36
2025-11-12,Dewas,176,243,39,20,1.7,33
2025-11-13,Bhopal,203,253,49,28,1.75,44
2025-11-13,Indore,125,234,34,19,1.47,47
2025-11-13,Gwalior,179,273,24,25,0.56,49
2025-11-13,Jabalpur,205,252,46,28,0.94,59
2025-11-13,Ujjain,105,160,53,26,1.99,43
2025-11-13,Satna,136,243,41,15,0.7,37
2025-11-13,Sagar,159,207,26,12,0.7,49
2025-11-13,Dewas,98,200,35,18,1.16,31
2025-11-14,Bhopal,89,161,50,22,0.74,25
2025-11-14,Indore,136,203,46,23,1.36,46
2025-11-14,Gwalior,91,155,32,25,1.71,51
2025-11-14,Jabalpur,100,203,45,29,1.7,31
2025-11-14,Ujjain,150,232,42,21,0.85,27
2025-11-14,Satna,205,282,21,22,1.29,55
2025-11-14,Sagar,164,216,47,21,0.81,52
2025-11-14,Dewas,146,226,32,10,0.75,44
2025-11-15,Bhopal,162,225,22,15,1.45,21
2025-11-15,Indore,74,157,58,24,1.81,39
2025-11-15,Gwalior,64,136,68,14,0.88,45
2025-11-15,Jabalpur,188,233,50,11,0.83,31
2025-11-15,Ujjain,180,268,43,22,1.51,50
2025-11-15,Satna,193,290,54,27,1.48,39
2025-11-15,Sagar,159,227,50,13,1.26,54
2025-11-15,Dewas,129,234,42,17,1.23,47
2025-11-16,Bhopal,194,283,43,22,1.62,50
2025-11-16,Indore,187,282,60,14,1.24,23
2025-11-16,Gwalior,172,272,64,21,0.88,41
2025-11-16,Jabalpur,188,263,42,17,1.57,32
2025-11-16,Ujjain,136,184,41,27,1.11,34
2025-11-16,Satna,171,272,54,18,0.51,58
2025-11-16,Sagar,60,154,27,11,1.55,56
2025-11-16,Dewas,99,180,58,27,0.92,52
2025-11-17,Bhopal,61,177,29,15,1.79,29
2025-11-17,Indore,191,295,28,28,1.98,46
2025-11-17,Gwalior,153,251,30,15,0.74,44
2025-11-17,Jabalpur,116,213,23,24,1.21,40
2025-11-17,Ujjain,117,232,60,27,1.61,44
2025-11-17,Satna,203,265,61,25,0.75,35
2025-11-17,Sagar,119,206,47,20,1.12,36
2025-11-17,Dewas,78,169,53,10,0.83,32
2025-11-18,Bhopal,105,177,23,22,1.32,57
2025-11-18,Indore,169,254,26,13,0.81,45
2025-11-18,Gwalior,142,248,49,28,1.85,59
2025-11-18,Jabalpur,140,183,37,21,0.62,21
2025-11-18,Ujjain,94,171,23,10,1.61,56
2025-11-18,Satna,198,289,36,23,1.33,46
2025-11-18,Sagar,144,217,25,14,1.03,20
2025-11-18,Dewas,84,176,39,20,0.96,47
2025-11-19,Bhopal,64,112,52,26,1.15,47
2025-11-19,Indore,181,282,33,27,1.05,31
2025-11-19,Gwalior,73,150,52,13,1.77,42
2025-11-19,Jabalpur,107,218,36,27,1.85,58
2025-11-19,Ujjain,136,209,67,12,1.6,30
2025-11-19,Satna,159,242,31,28,1.47,56
2025-11-19,Sagar,203,252,69,23,1.54,51
2025-11-19,Dewas,86,201,48,23,1.58,26
2025-11-20,Bhopal,216,272,63,23,1.63,32
2025-11-20,Indore,139,250,68,18,1.15,32
2025-11-20,Gwalior,180,252,37,10,1.19,36
2025-11-20,Jabalpur,74,164,28,13,1.2,39
2025-11-20,Ujjain,66,153,27,12,0.84,54
2025-11-20,Satna,125,204,42,15,1.03,34
2025-11-20,Sagar,138,202,44,13,1.57,36
2025-11-20,Dewas,158,201,26,17,1.04,55
2025-11-21,Bhopal,189,267,37,25,0.68,50
2025-11-21,Indore,167,211,28,26,0.79,35
2025-11-21,Gwalior,113,224,44,26,1.34,28
2025-11-21,Jabalpur,174,275,62,18,1.49,37
2025-11-21,Ujjain,148,222,45,26,0.63,56
2025-11-21,Satna,175,292,25,16,0.64,47
2025-11-21,Sagar,134,192,56,14,1.97,43
2025-11-21,Dewas,66,174,69,28,0.58,27
2025-11-22,Bhopal,87,184,58,18,1.85,23
2025-11-22,Indore,189,237,57,13,1.06,36
2025-11-22,Gwalior,192,285,44,15,1.6,59
2025-11-22,Jabalpur,162,223,61,20,1.1,30
2025-11-22,Ujjain,109,225,46,22,0.84,20
2025-11-22,Satna,135,206,47,29,0.67,42
2025-11-22,Sagar,217,295,58,15,0.88,48
2025-11-22,Dewas,117,230,62,27,0.9,58
2025-11-23,Bhopal,147,237,42,20,1.58,42
2025-11-23,Indore,178,289,66,16,1.98,54
2025-11-23,Gwalior,204,247,53,29,1.35,24
2025-11-23,Jabalpur,101,214,24,19,1.23,32
2025-11-23,Ujjain,144,195,23,12,1.23,30
2025-11-23,Satna,111,215,47,25,1.29,37
2025-11-23,Sagar,154,217,25,27,0.81,56
2025-11-23,Dewas,61,174,30,24,0.86,38
2025-11-24,Bhopal,118,174,45,29,1.86,39
2025-11-24,Indore,78,182,34,18,0.92,32
2025-11-24,Gwalior,170,285,21,13,1.3,58
2025-11-24,Jabalpur,128,181,60,20,1.3,53
2025-11-24,Ujjain,114,171,63,17,1.95,49
2025-11-24,Satna,72,113,62,18,0.67,22
2025-11-24,Sagar,138,198,31,25,1.93,48
2025-11-24,Dewas,148,249,27,24,1.18,53
2025-11-25,Bhopal,129,217,21,28,0.81,35
2025-11-25,Indore,83,191,48,14,1.61,47
2025-11-25,Gwalior,76,182,28,11,0.57,53
2025-11-25,Jabalpur,217,283,48,25,1.35,23
2025-11-25,Ujjain,113,167,29,22,1.52,26
2025-11-25,Satna,216,276,51,22,1.01,20
2025-11-25,Sagar,148,191,38,27,0.53,25
2025-11-25,Dewas,130,242,31,11,1.14,50
